,Unnamed: 0,Date,close,volumefrom,volumeto,OBV,Volatility_7Day,30day_volatility-xlm
283,283,2017-12-31,0.484,88950035.27,39488868.22,3906546632.04,118.08,0.08802622641844453
284,284,2018-01-01,0.556,62527209.64,33302719.3,3969073841.68,112.86,0.10642922581772789
285,285,2018-01-02,0.8848,97777257.39,74226922.48,4066851099.07,120.09,0.15887642179075684
286,286,2018-01-03,0.695,54038376.52,42369529.87,4012812722.55,163.51,0.17603364607859526
287,287,2018-01-04,0.64,47963433.4,31464609.13,3964849289.15,168.87,0.18646826179050527
288,288,2018-01-05,0.6871,26798897.09,18465487.74,3991648186.24,169.28,0.1982834758158359
289,289,2018-01-06,0.705,11372294.13,8068742.32,4003020480.37,156.63,0.2084654661441857
290,290,2018-01-07,0.614,18644272.29,11831875.16,3984376208.08,162.57,0.21195786625875793
291,291,2018-01-08,0.5614,12511163.68,7472842.55,3971865044.4,74.24,0.21210047770733131
292,292,2018-01-09,0.5589999999999999,27067756.04,14151751.8,3944797288.36,52.52,0.21045300892483632
293,293,2018-01-10,0.5567,44571960.83,22895295.07,3900225327.53,50.74,0.20874157539611163
294,294,2018-01-11,0.672,24780540.48,16004425.91,3925005868.01,74.09,0.21049246965535176
295,295,2018-01-12,0.6579999999999999,10816416.63,7283422.81,3914189451.38,73.54,0.21006517280974063
296,296,2018-01-13,0.6196,9866437.89,6012312.59,3904323013.49,64.27,0.20866408345505444
297,297,2018-01-14,0.5979,8282363.19,5229604.05,3896040650.3,59.06,0.20599677123348478
298,298,2018-01-15,0.4301,48457631.0,21376502.11,3847583019.3,109.45,0.20205771407222228
299,299,2018-01-18,0.5,11664302.12,5765072.04,3944300101.49,98.32,0.199120346097241
300,300,2018-01-19,0.526,13718282.12,7087553.4,3958018383.61,101.39,0.19639372944551264
301,301,2018-01-20,0.4513,12081820.85,5650604.86,3945936562.76,107.01,0.19240948921565657
302,302,2018-01-21,0.478,23214718.49,10784567.4,3969151281.25,57.38,0.18774129105717813
303,303,2018-01-22,0.4838,15763268.75,7578553.68,3984914550.0,52.34,0.18250919170680485
304,304,2018-01-23,0.5687,27771001.88,15182066.41,4012685551.88,67.47,0.1749311010839318
305,305,2018-01-24,0.608,23315954.51,14160008.15,4036001506.39,68.32,0.16783206114186414
306,306,2018-01-25,0.6271,21454711.34,12969906.05,4057456217.73,68.07,0.1590159877742363
307,307,2018-01-26,0.6185,7703229.1,4809939.38,4049752988.63,40.26,0.1489660288744406
308,308,2018-01-27,0.624,8025612.6,5010137.68,4057778601.23,41.83,0.13697554962620984
309,309,2018-01-28,0.5794,7941137.97,4709422.26,4049837463.26,52.66,0.1214119256010747
310,310,2018-01-29,0.4819,19256888.97,9763722.08,4030580574.29,59.38,0.11323011768837882
311,311,2018-01-30,0.5309,12795061.93,6409320.22,4043375636.22,63.9,0.10223856122960079
312,312,2018-01-31,0.4556,16459799.1,7638937.31,4026915837.12,69.44,0.09604381519276287
313,313,2018-02-01,0.415,43481475.29,16574379.41,3983434361.83,68.81,0.09923948718172587
314,314,2018-02-02,0.4444,21934368.63,9318186.51,4005368730.46,75.97,0.10219806980204835
315,315,2018-02-03,0.384,17271997.53,6968148.15,3988096732.93,79.79,0.09017386042223241
316,316,2018-02-04,0.32299999999999995,32044938.46,10710208.92,3956051794.47,78.42,0.09621368961309767
317,317,2018-02-05,0.3611,53996971.27,17100253.53,4010048765.74,81.13,0.10027438591816133
318,318,2018-02-06,0.3356,24994440.92,9002615.44,3985054324.82,76.24,0.10268408980387646
319,319,2018-02-07,0.353,14013377.93,4971783.65,3999067702.75,79.07,0.10159076910731646
320,320,2018-02-08,0.392,14589284.64,5412459.92,4013656987.39,83.37,0.10213436833604198
321,321,2018-02-10,0.3623,11753881.29,4279022.8,3985524880.42,54.31,0.1048780884493115
322,322,2018-02-11,0.3845,5289365.56,2028752.12,3990814245.98,48.06,0.10631624393354917
323,323,2018-02-13,0.4481,13019702.18,5550271.33,4018466397.17,46.69,0.10595882935008946
324,324,2018-02-14,0.4406,9477886.0,4196485.36,4008988511.17,43.32,0.10057341025626365
325,325,2018-02-15,0.447,3332264.72,1473788.29,4012320775.89,42.35,0.09512521234135835
326,326,2018-02-16,0.4784,8036995.0,3748208.8,4020357770.89,30.93,0.09117142600365666
327,327,2018-02-17,0.4347,8728474.37,3910138.45,4011629296.52,48.45,0.08815798644883319
328,328,2018-02-19,0.3897,10352865.85,4339778.36,4006581039.3,49.17,0.08902276888139549
329,329,2018-02-20,0.3745,19922261.05,7652339.48,3986658778.25,49.3,0.09022405246761074
330,330,2018-02-21,0.3471,14145353.97,5078725.15,3972513424.28,48.68,0.09161533124723309
331,331,2018-02-22,0.3666,9576708.87,3455688.25,3982090133.15,46.14,0.09299841581891383
332,332,2018-02-23,0.3423,8200868.16,2825920.89,3973889264.99,44.04,0.09493249483034068
333,333,2018-02-24,0.3491,7737192.83,2636197.49,3981626457.82,44.13,0.09629425264237758
334,334,2018-02-25,0.3546,7456754.98,2655928.92,3989083212.8,35.12,0.09451585526540901
335,335,2018-02-26,0.3564,9501826.17,3430332.94,3998585038.97,34.52,0.08968399593258992
336,336,2018-02-27,0.3299,7847626.6,2707332.48,3990737412.37,34.74,0.08294724095236214
337,337,2018-03-01,0.3186,6168489.38,1999850.42,3993125249.46,29.26,0.07554250847176659
338,338,2018-03-02,0.3477,8513778.35,2783708.32,4001639027.81,39.51,0.06413112106968975
339,339,2018-03-03,0.3624,12790316.22,4518008.87,4014429344.03,41.01,0.0544215305601173
340,340,2018-03-04,0.3492,17041733.08,6424083.14,3997387610.95,42.43,0.05206718261772152
341,341,2018-03-05,0.3337,10742444.49,3724613.9,3986645166.46,38.27,0.04512030776062848
342,342,2018-03-06,0.3252,19700955.43,6311946.13,3966944211.03,38.1,0.04378473740797239
343,343,2018-03-07,0.3091,13221913.8,4134648.44,3953722297.23,37.15,0.04470976082069462
344,344,2018-03-08,0.3076,21132803.44,6012070.24,3932589493.79,22.68,0.04398788495698047
345,345,2018-03-09,0.2895,7213736.23,2185549.28,3925375757.56,13.11,0.04605845673469373
346,346,2018-03-10,0.3034,6706177.86,1967852.99,3932081935.42,26.22,0.04679011205593487
347,347,2018-03-11,0.2883,6577933.32,1925606.04,3925504002.1,26.67,0.04874595285293207
348,348,2018-03-12,0.2878,4857082.81,1391054.44,3920646919.29,27.34,0.05034961459291639
349,349,2018-03-13,0.2447,13992392.9,3655899.06,3906654526.39,47.29,0.05451313666416165
350,350,2018-03-14,0.2392,19686709.61,4532244.88,3886967816.78,46.41,0.05801128269173403
351,351,2018-03-15,0.2296,8083743.53,1902690.52,3878884073.25,46.02,0.06199548973212881
352,352,2018-03-16,0.2077,14195331.61,2997988.74,3864688741.64,38.7,0.06645106755583689
353,353,2018-03-17,0.2191,45816251.73,8407237.09,3910504993.37,50.09,0.06676799090279309
354,354,2018-03-18,0.2473,26807382.61,6150453.48,3937312375.98,67.38,0.06528245121609381
355,355,2018-03-19,0.2662,20943941.17,5376438.51,3958256317.15,54.36,0.06199065409722954
356,356,2018-03-20,0.2511,20384896.44,5255257.85,3937871420.71,57.23,0.055513529571783744
357,357,2018-03-21,0.2419,16855050.09,4017095.72,3921016370.62,56.96,0.051911251078218264
358,358,2018-03-22,0.2368,12420228.7,2862242.36,3908596141.92,46.92,0.050904621654101284
359,359,2018-03-23,0.2323,9116940.3,2184241.86,3899479201.62,46.74,0.050432035066211765
360,360,2018-03-24,0.239,8103343.21,1916030.24,3907582544.83,31.84,0.050527661821971104
361,361,2018-03-25,0.2277,13277989.44,3004360.93,3894304555.39,20.24,0.04986722186057721
362,362,2018-03-26,0.2151,18688779.14,4038385.74,3875615776.25,20.04,0.05048728029181652
363,363,2018-03-27,0.2179,6468895.3,1416897.83,3882084671.55,21.99,0.050306543072071115
364,364,2018-03-28,0.1892,29073419.7,5761784.15,3853011251.85,40.08,0.050830249840529536
365,365,2018-03-29,0.1861,22103666.62,4093182.16,3830907585.23,40.19,0.050795386363942034
366,366,2018-03-30,0.204,15988653.87,3281840.1,3846896239.1,51.25,0.05071512549548773
367,367,2018-03-31,0.2049,14967639.88,2970337.94,3861863878.98,51.25,0.05073586559300379
368,368,2018-04-01,0.2243,25273795.88,5567216.44,3887137674.86,56.5,0.048336381314914044
369,369,2018-04-02,0.2318,16331667.85,3774979.22,3903469342.71,56.93,0.04412150686248346
370,370,2018-04-03,0.201,31068011.34,6668117.63,3872401331.37,57.24,0.04101042830653126
371,371,2018-04-04,0.1953,19498261.17,3819572.32,3852903070.2,57.83,0.03860180881355489
372,372,2018-04-05,0.1919,7709674.26,1485519.07,3845193395.94,51.17,0.03631087611361113
373,373,2018-04-06,0.1995,12012313.94,2425361.41,3857205709.88,52.83,0.034335072380910804
374,374,2018-04-07,0.2051,3736887.34,764664.56,3860942597.22,45.18,0.03176282092484127
375,375,2018-04-08,0.1952,12552444.36,2545125.02,3848390152.86,42.99,0.030367334234434107
376,376,2018-04-09,0.198,5461743.79,1084957.18,3853851896.65,22.88,0.02720989086563243
377,377,2018-04-10,0.2135,12020880.77,2460437.18,3865872777.42,28.87,0.024389265586773134
378,378,2018-04-11,0.2454,35534886.63,7988611.04,3901407664.05,41.61,0.02146429165129941
379,379,2018-04-12,0.2456,34894330.66,8778021.43,3936301994.71,43.01,0.021500564280220732
380,380,2018-04-13,0.2529,9873323.64,2487561.18,3946175318.35,42.99,0.02205941402500357
381,381,2018-04-14,0.2954,22222913.34,6319747.09,3968398231.69,43.38,0.02592631379750164
382,382,2018-04-15,0.2856,19127745.16,5419311.02,3949270486.53,50.06,0.02817502542095306
383,383,2018-04-16,0.3008,29004975.45,8758014.47,3978275461.98,49.87,0.03132691839444219
384,384,2018-04-17,0.3545,26704234.39,8869154.58,4004979696.37,53.75,0.03881915630911895
385,385,2018-04-18,0.3665,29406798.23,10657916.06,4034386494.6,51.23,0.04562455239900201
386,386,2018-04-19,0.3916,35559023.18,13320159.56,4069945517.78,49.83,0.053815988736417776
387,387,2018-04-20,0.3733,19310436.78,7201935.78,4050635081.0,50.6,0.05909563221699655
388,388,2018-04-21,0.3649,10551366.83,3952648.25,4040083714.17,49.3,0.06305246684082016
389,389,2018-04-22,0.3713,6212888.11,2297624.14,4046296602.28,49.5,0.0668318133515929
390,390,2018-04-23,0.3956,18761133.08,7353801.97,4065057735.36,30.38,0.07164994958729663
391,391,2018-04-24,0.3369,33158849.42,11692942.59,4031898885.94,56.04,0.07281506641177912
392,392,2018-04-25,0.3867,25209769.73,9318747.25,4057108655.67,67.16,0.07570515561180081
393,393,2018-04-26,0.3853,25973386.36,10555350.04,4031135269.31,65.58,0.07805673953097819
394,394,2018-04-27,0.4296,16874284.71,6902284.97,4048009554.02,70.1,0.08141715520036068
395,395,2018-04-28,0.4583,19911436.19,8907221.2,4067920990.21,70.68,0.08553039259509651
396,396,2018-04-29,0.424,11426790.65,4928923.49,4056494199.56,75.79,0.08730164255673271
397,397,2018-04-30,0.4384,21231226.66,8927448.03,4077725426.22,51.61,0.08915137043576384
398,398,2018-05-01,0.4402,7340155.3,3222126.85,4085065581.52,42.13,0.09108272159094646
399,399,2018-05-02,0.4357,13886824.97,6033399.58,4071178756.55,42.51,0.09245277390267381
400,400,2018-05-03,0.4299,7268264.47,3132192.69,4063910492.08,31.82,0.09179891248448102
401,401,2018-05-04,0.4295,6172103.82,2659912.95,4057738388.26,24.25,0.09016567312007089
402,402,2018-05-05,0.4096,7300891.24,3014478.67,4050437497.02,17.37,0.08698048770488345
403,403,2018-05-06,0.3948,9063321.62,3541273.98,4041374175.4,13.44,0.08317583431377874
404,404,2018-05-07,0.3813,7190362.79,2792589.65,4034183812.61,12.02,0.07880931453496681
405,405,2018-05-09,0.3466,7680328.75,2787135.62,4017321169.84,15.31,0.07289236916686608
406,406,2018-05-10,0.311,24518746.02,7825301.91,3992802423.82,20.43,0.0669417795593662
407,407,2018-05-11,0.3575,15966944.03,5293014.64,4008769367.85,56.13,0.06071372442317634
408,408,2018-05-12,0.3702,9928336.34,3611237.82,4018697704.19,57.85,0.056129241769413384
409,409,2018-05-13,0.3638,10284055.5,3696842.63,4008413648.69,57.41,0.05084162483725337
410,410,2018-05-14,0.3421,9021752.4,3221270.64,3999391896.29,59.18,0.045743483802011535
411,411,2018-05-15,0.3317,15996377.19,5224347.82,3983395519.1,56.78,0.043897903492473835
412,412,2018-05-16,0.3076,6539662.84,2129623.86,3976855856.26,52.19,0.04242130997776883
413,413,2018-05-17,0.3165,6338165.94,1959949.65,3983194022.2,29.9,0.0414846418056995
414,414,2018-05-18,0.3128,3900136.11,1234022.74,3979293886.09,24.58,0.0430880168423004
415,415,2018-05-19,0.3284,7599349.12,2453274.85,3986893235.21,32.29,0.04405356835782472
416,416,2018-05-20,0.3127,5238328.38,1670275.49,3981654906.83,30.94,0.045593571335512874
417,417,2018-05-21,0.2935,7309595.17,2223699.91,3974345311.66,33.52,0.04803163995515533
418,418,2018-05-22,0.276,13192170.7,3687877.96,3961153140.96,31.69,0.051220033010622515
419,419,2018-05-23,0.2912,17078473.15,4896928.29,3978231614.11,35.4,0.05322968923535078
420,420,2018-05-24,0.2866,6717593.56,1940681.32,3971514020.55,35.39,0.05496640604135869
421,421,2018-05-25,0.2824,4401502.39,1268544.68,3967112518.16,29.1,0.05677345472066682
422,422,2018-05-27,0.2493,7429089.66,1931459.03,3950319146.34,32.99,0.06019014745433656
423,423,2018-05-28,0.2823,13227688.84,3533305.11,3963546835.18,49.81,0.061495807258258615
424,424,2018-05-29,0.2759,12585300.23,3486723.28,3950961534.95,47.35,0.061421499848817
425,425,2018-05-30,0.2964,12561118.52,3689136.72,3963522653.47,51.89,0.058562593392264085
426,426,2018-05-31,0.2879,9238184.93,2645236.02,3954284468.54,52.52,0.05740613287754272
427,427,2018-06-01,0.2987,7261517.12,2158367.15,3961545985.66,51.91,0.05470029618108954
428,428,2018-06-02,0.3039,10839641.47,3299519.54,3972385627.13,38.53,0.05118616416863955
429,429,2018-06-03,0.29100000000000004,8538924.2,2528969.4,3963846702.93,29.32,0.047592814221448496
430,430,2018-06-04,0.2936,4442976.22,1287169.89,3968289679.15,27.89,0.04360906211844786
431,431,2018-06-05,0.298,4565990.42,1338161.92,3972855669.57,20.16,0.03863423248286808
432,432,2018-06-06,0.2917,4582353.61,1369638.54,3968273315.96,19.25,0.034619226602782195
433,433,2018-06-07,0.2869,5187962.69,1516079.56,3963085353.27,15.99,0.031212896133770433
434,434,2018-06-08,0.2809,1550663.7,443560.18,3961534689.57,14.22,0.02844394548023935
435,435,2018-06-09,0.2455,16382761.55,4168370.85,3945151928.02,35.87,0.02938855043297974
436,436,2018-06-10,0.2526,10549373.63,2553460.9,3955701301.65,37.97,0.030690869509748947
437,437,2018-06-11,0.2276,9676141.8,2315218.07,3946025159.85,40.52,0.031488812280723526
438,438,2018-06-12,0.2184,10300869.67,2250825.75,3935724290.18,39.86,0.0313377318384991
439,439,2018-06-13,0.2407,12497279.48,2955797.94,3948221569.66,56.15,0.029461273236059002
440,440,2018-06-14,0.2296,4268476.83,1007060.43,3943953092.83,56.26,0.029333931746770823
441,441,2018-06-15,0.2303,3445353.42,789023.72,3947398446.25,46.04,0.029372050402170728
442,442,2018-06-17,0.2324,5799701.51,1343825.23,3952058361.42,34.34,0.03010249941889277
443,443,2018-06-18,0.2349,3283362.7,772570.83,3955341724.12,31.16,0.03010841884021051
444,444,2018-06-19,0.2309,3869977.72,892330.29,3951471746.4,15.06,0.0302196776875648
445,445,2018-06-20,0.2266,3328444.73,767658.87,3948143301.67,9.287,0.029332745030674425
446,446,2018-06-21,0.2008,12520538.89,2586827.36,3935622762.78,32.95,0.03057772177526622
447,447,2018-06-22,0.2024,4001699.27,799448.28,3939624462.05,33.76,0.03208974197823906
448,448,2018-06-23,0.1931,14648514.5,2755902.05,3924975947.55,32.2,0.034292974549437215
449,449,2018-06-24,0.1983,11219086.97,2189302.2,3936195034.52,34.2,0.03543705184800555
450,450,2018-06-25,0.1828,7063838.39,1344865.26,3929131196.13,36.67,0.03732823589995074
451,451,2018-06-26,0.1911,4598118.47,850151.24,3933729314.6,43.07,0.03848448635041456
452,452,2018-06-27,0.1775,4318186.28,799818.79,3929411128.32,35.49,0.04064670053482678
453,453,2018-06-28,0.1877,10391519.72,1856149.38,3939802648.04,40.78,0.04145563880228862
454,454,2018-06-29,0.1928,11258030.49,2180147.58,3951060678.53,40.2,0.041995995977723764
455,455,2018-06-30,0.1993,7688133.76,1523426.22,3958748812.29,40.62,0.04130180327810226
456,456,2018-07-01,0.2147,10245103.86,2145753.59,3968993916.15,34.37,0.04037947313394248
457,457,2018-07-02,0.205,13965588.86,2953357.53,3955028327.29,38.71,0.03889134584466401
458,458,2018-07-04,0.2012,5448400.33,1117383.02,3953505978.23,32.0,0.03681166747199908
459,459,2018-07-05,0.2073,4582034.17,936060.29,3958088012.4,32.14,0.035049692802039074
460,460,2018-07-06,0.2088,3341064.23,681204.38,3961429076.63,31.41,0.03273814534941783
461,461,2018-07-07,0.2094,6430107.22,1366618.9,3967859183.85,22.99,0.029582678995516812
462,462,2018-07-08,0.2065,4371421.3,916382.77,3963487762.55,19.18,0.026382543863125146
463,463,2018-07-09,0.1908,5318437.02,1047554.1,3958169325.53,26.32,0.023279523092244937
464,464,2018-07-10,0.1894,7302308.23,1371030.94,3950867017.3,24.39,0.019970680808477432
465,465,2018-07-11,0.1839,3462986.75,632759.93,3947404030.55,20.93,0.019455624722259594
466,466,2018-07-12,0.2066,12253816.47,2435910.97,3959657847.02,42.62,0.017618145035242044
467,467,2018-07-13,0.2086,7503676.32,1538024.98,3967161523.34,42.73,0.01720206349557553
468,468,2018-07-14,0.2198,11734387.66,2547924.8,3978895911.0,44.61,0.01723668768351146
469,469,2018-07-15,0.2398,10328544.28,2378123.62,3989224455.28,37.49,0.017176280423754946
470,470,2018-07-16,0.2539,16922902.83,4132829.83,4006147358.11,34.6,0.018788619690789498
471,471,2018-07-17,0.298,52514684.55,15312925.69,4058662042.66,34.93,0.02473847136581618
472,472,2018-07-18,0.306,35233036.18,10691900.53,4093895078.84,35.27,0.030120109943168737
473,473,2018-07-19,0.27,21120198.51,5976950.06,4072774880.33,62.19,0.03167150719205133
474,474,2018-07-20,0.2935,15102001.81,4243164.58,4087876882.14,63.15,0.03477236715038892
475,475,2018-07-21,0.2843,11475528.87,3388730.95,4076401353.27,64.88,0.03693486982778564
476,476,2018-07-22,0.2861,12721085.11,3702839.47,4089122438.38,64.36,0.038843432261904016
477,477,2018-07-23,0.301,17492026.97,5188908.53,4106614465.35,48.39,0.041367236188620655
478,478,2018-07-24,0.3327,22746117.47,7365236.47,4129360582.82,55.25,0.04546942840569145
479,479,2018-07-25,0.309,32183839.07,10271952.5,4097176743.75,44.76,0.047407565839754376
480,480,2018-07-26,0.3168,14116380.71,4377305.76,4111293124.46,40.39,0.04890914929803568
481,481,2018-07-27,0.3157,5731669.28,1820370.93,4105561455.18,38.33,0.05020444054637783
482,482,2018-07-28,0.3074,4775070.69,1481713.52,4100786384.49,40.15,0.050181981471120594
483,483,2018-07-29,0.2953,21955300.01,6343026.4,4078831084.48,39.97,0.04979900105169985
484,484,2018-07-30,0.2775,22005852.64,6055348.83,4056825231.84,24.3,0.04892836201218552
485,485,2018-07-31,0.2764,15474915.59,4212694.6,4041350316.25,20.35,0.04812233500607445
486,486,2018-08-01,0.2604,11238642.0,3012279.2,4030111674.25,17.1,0.047560445388130236
487,487,2018-08-02,0.2573,18746513.87,4760996.14,4011365160.38,15.96,0.046599280247019995
488,488,2018-08-03,0.2396,17004386.47,4114563.96,3994360773.91,18.47,0.04552549822358703
489,489,2018-08-04,0.2425,10215499.78,2462792.23,4004576273.69,23.47,0.04460760978325101
490,490,2018-08-05,0.2334,10137313.97,2404052.56,3994438959.72,21.68,0.04386208584543971
491,491,2018-08-06,0.228,13673304.21,3241621.49,3980765655.51,20.33,0.04324362367454682
492,492,2018-08-07,0.1974,24854334.72,5228355.13,3955911320.79,36.54,0.043668970150703895
493,493,2018-08-08,0.2209,18004814.81,3848017.34,3973916135.6,56.53,0.04233284315038953
494,494,2018-08-09,0.2225,28416512.73,6421196.99,4002332648.33,54.93,0.04078641043119814
495,495,2018-08-10,0.2165,23255472.18,4918433.1,3979077176.15,54.43,0.039006988616395656
496,496,2018-08-11,0.2242,12337753.57,2753221.24,3991414929.72,55.72,0.03824034774165082
497,497,2018-08-12,0.2208,15485796.16,3574046.16,3975929133.56,55.55,0.0376864225985426
498,498,2018-08-13,0.2175,28423375.96,5926132.96,3947505757.6,34.33,0.037783528005015984
499,499,2018-08-14,0.2155,19585931.54,4406731.98,3927919826.06,14.63,0.03859011382540289
500,500,2018-08-15,0.2146,11571543.22,2483454.13,3916348282.84,14.18,0.03959878031327392
501,501,2018-08-16,0.2387,15941811.25,3632416.4,3932290094.09,31.65,0.03925414173916226
502,502,2018-08-17,0.222,14652920.81,3366101.79,3917637173.28,38.59,0.03890702519077348
503,503,2018-08-18,0.2288,8275249.81,1886160.78,3925912423.09,39.13,0.039191894687492235
504,504,2018-08-19,0.2131,11760977.7,2603724.42,3914151445.39,44.3,0.03932630499256059
505,505,2018-08-20,0.2195,6286388.71,1362945.15,3920437834.1,45.08,0.03937646315471708
506,506,2018-08-21,0.2082,12574344.28,2738506.38,3907863489.82,47.6,0.039597892083687275
507,507,2018-08-22,0.2163,8057361.29,1708645.79,3915920851.11,35.78,0.038781448491856454
508,508,2018-08-23,0.218,4770542.22,1027276.55,3920691393.33,31.05,0.035481705825339625
509,509,2018-08-24,0.2175,4928400.2,1070780.43,3915762993.13,29.21,0.03343854218485539
510,510,2018-08-25,0.2131,4363031.99,926806.22,3911399961.14,22.08,0.03038289824469027
511,511,2018-08-26,0.2271,10073180.78,2220735.07,3921473141.92,27.32,0.026410342801573557
512,512,2018-08-27,0.2354,15330093.98,3526041.15,3936803235.9,20.35,0.02238016363072457
513,513,2018-08-28,0.2262,18420762.73,4207282.22,3918382473.17,24.8,0.018753748744027108
514,514,2018-08-29,0.2221,12555736.56,2747920.41,3905826736.61,25.74,0.016310050846663985
515,515,2018-08-30,0.2216,8091346.03,1774235.27,3897735390.58,25.74,0.013317001923479618
516,516,2018-08-31,0.2285,11925222.28,2721655.7,3909660612.86,25.35,0.011513218789575152
517,517,2018-09-01,0.2236,7163627.87,1616888.06,3902496984.99,19.97,0.00959135686109406
518,518,2018-09-02,0.2195,8028681.58,1779240.92,3894468303.41,15.78,0.009037101050800155
519,519,2018-09-03,0.2313,9343031.34,2113916.04,3903811334.75,20.32,0.008356782639989409
520,520,2018-09-04,0.2037,19589869.13,4253218.55,3884221465.62,41.06,0.008639783016649598
521,521,2018-09-05,0.2079,18806768.31,3712493.17,3903028233.93,42.08,0.008808081451181567
522,522,2018-09-06,0.2065,9121519.47,1877733.37,3893906714.46,40.05,0.008144110769750074
523,523,2018-09-07,0.1943,8773401.79,1758837.72,3885133312.67,41.81,0.009398303221770926
524,524,2018-09-08,0.1912,11627216.76,2258650.19,3873506095.91,41.84,0.010665507839354771
525,525,2018-09-09,0.1906,8698132.29,1656039.59,3864807963.62,35.3,0.011789114889809625
526,526,2018-09-10,0.1995,15659318.93,3041698.32,3880467282.55,23.67,0.012143691423096343
527,527,2018-09-11,0.1969,13736636.12,2707497.2,3866730646.43,22.42,0.012621019231300408
528,528,2018-09-13,0.2013,8888641.72,1801990.07,3871389108.18,20.61,0.012881825832609375
529,529,2018-09-14,0.2029,7471301.5,1519001.31,3878860409.68,19.36,0.013071777530854969
530,530,2018-09-15,0.2067,8581313.51,1751703.2,3887441723.19,18.97,0.013152422092398973
531,531,2018-09-16,0.196,10966363.3,2213165.73,3876475359.89,22.69,0.012735903182936414
532,532,2018-09-17,0.2082,15214495.66,3127806.51,3891689855.55,27.86,0.0126476679964015
533,533,2018-09-18,0.2057,10708837.26,2203577.56,3880981018.29,25.63,0.0123210986224622
534,534,2018-09-19,0.2314,27934254.22,6226637.73,3908915272.51,39.16,0.012832788912174941
535,535,2018-09-20,0.2492,49466663.0,12333361.16,3958381935.51,40.93,0.014446971603274496
536,536,2018-09-21,0.2398,19036100.86,4546217.63,3939345834.65,45.45,0.015191581153096186
537,537,2018-09-22,0.2813,53008072.81,14822614.23,3992353907.46,49.63,0.019497043689845686
538,538,2018-09-23,0.2581,28279601.73,7494222.77,3964074305.73,63.34,0.020921256033590862
539,539,2018-09-24,0.2533,30515268.56,7410770.54,3933559037.17,63.81,0.02189576377440261
540,540,2018-09-25,0.2443,21120414.03,5266160.68,3912438623.14,59.71,0.02233762070701911
541,541,2018-09-26,0.2597,22706239.8,5843750.42,3935144862.94,58.57,0.023453147473992825
542,542,2018-09-27,0.2539,14972141.73,3815680.89,3920172721.21,57.66,0.02407376021801657
